LACM,Collector,Taxon,Family,Order,Field,Sex,LAF,Age,SpecNat,Measurements,Gonads,Weight,Date,Year,Locality
111134,CALIFORNIA WILDLIFE CENTER,Phalacrocorax penicillatus : Phalacrocoracidae : Pelecaniformes - Species,Phalacrocoracidae,Pelecaniformes,2000-0413,U,6021,Immature,FB,C:66.4; W:257 (268 FLAT); TAIL:116,,1110,8/2/2000,2000,"21300 BLOCK PACIFIC COAST HWY : MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 5.054 N, 118 44 7.540 W"
111449,CALIFORNIA WILDLIFE CENTER,Phalacrocorax penicillatus : Phalacrocoracidae : Pelecaniformes - Species,Phalacrocoracidae,Pelecaniformes,2001-0064,F,6089,Immature,SS,,"OV= 34 X 13, LIGHTLY GRANULAR",1012,4/25/2001,2001,"24700 BLOCK MALIBU RD : MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 5.054 N, 118 44 7.540 W"
111524,CALIFORNIA WILDLIFE CENTER,Phalacrocorax penicillatus : Phalacrocoracidae : Pelecaniformes - Species,Phalacrocoracidae,Pelecaniformes,,M,6102,Immature,FB,,"LT= 14 X 3; RT= 10 X 2, PALE",1617,4/14/2001,2001,"CORRAL BEACH : MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 5.054 N, 118 44 7.540 W"
111447,CALIFORNIA WILDLIFE CENTER,Phalacrocorax penicillatus : Phalacrocoracidae : Pelecaniformes - Species,Phalacrocoracidae,Pelecaniformes,,F,,Immature,SS,,OVARY SMOOTH,1045,10/14/1999,1999,"MALIBU LAGOON : MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 5.054 N, 118 44 7.540 W"
111448,CALIFORNIA WILDLIFE CENTER,Phalacrocorax penicillatus : Phalacrocoracidae : Pelecaniformes - Species,Phalacrocoracidae,Pelecaniformes,2001-0096,F,6088,Immature,SS,,OVARY SMOOTH,,3/27/2001,2001,"WESTWARD BEACH : MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 5.054 N, 118 44 7.540 W"
111502,CALIFORNIA WILDLIFE CENTER,Chaetura vauxi vauxi : Apodidae : Apodiformes - Subspecies,Apodidae,Apodiformes,,F,,Immature,SN,C=5.2; W=112; TAIL=41,"OV= SMALL, SMOOTH",17.5,10/7/1999,1999,"LATIGO SHORES DR : MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 5.054 N, 118 44 7.540 W"
111899,CALIFORNIA WILDLIFE CENTER,Larus occidentalis ssp : Laridae : Charadriiformes - Subspecies,Laridae,Charadriiformes,,F,,Immature,SN,C=51.4; W=386; T=55.9; TAIL=146,OV= 12 X 6,690,5/12/2000,2000,"ZUMA BEACH : MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 5.054 N, 118 44 7.540 W"
112336,CALIFORNIA WILDLIFE CENTER,Larus occidentalis wymani : Laridae : Charadriiformes - Subspecies,Laridae,Charadriiformes,2562,F,,Immature,SS,,"OV= 10 X 5, SMOOTH",733,2/8/2003,2003,"33700 BLOCK PACIFIC COAST HWY : MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 5.054 N, 118 44 7.540 W"
111136,CALIFORNIA WILDLIFE CENTER,Larus occidentalis wymani : Laridae : Charadriiformes - Subspecies,Laridae,Charadriiformes,,M,,Immature,FB,,L+R TESTES= 2 X 1,740,8/4/2000,2000,"SURFRIDER BEACH : MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 5.054 N, 118 44 7.540 W"
112220,CALIFORNIA WILDLIFE CENTER,Larus occidentalis wymani : Laridae : Charadriiformes - Subspecies,Laridae,Charadriiformes,2293,F,,Immature,FB,C=46.3; W=380; T=62.3; TAIL=144,"OV= 7 X 3, GRANULAR",,10/13/2002,2002,"WESTWARD BEACH : MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 5.054 N, 118 44 7.540 W"
122305,CALIFORNIA WILDLIFE CENTER,Catharus guttatus ssp : Muscicapidae : Passeriformes - Subspecies,Muscicapidae,Passeriformes,20-3298,F,9538,Immature,SN,W = 85,"OVARY 3 X 2, SMOOTH",17.4,10/29/2020,2020,LOS ANGELES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
111289,CALIFORNIA WILDLIFE CENTER,Buteo jamaicensis calurus : Accipitridae : Falconiformes - Subspecies,Accipitridae,Accipitriformes,2001-0312,M,,Immature,FB,C=34.7 (23.0 FROM CERE); W=390; T=87.1,LT= 6 X 1.5; RT= 7 X 1.5,540,7/7/2000,2000,"4800 BLOCK SAN FELICIANO DR : WOODLAND HILLS : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 9 43.25 N, 118 36 58.607 W"
111293,CALIFORNIA WILDLIFE CENTER,Buteo lineatus elegans : Accipitridae : Falconiformes - Subspecies,Accipitridae,Accipitriformes,,F,,Immature,SS,W=306.5,LO= 14.5 X 3.5; RO= 6 X 1.5,645,12/2/2000,2000,"MALIBU CANYON : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 3 37.093 N, 118 41 39.534 W"
112182,CALIFORNIA WILDLIFE CENTER,Pheucticus melanocephalus maculatus : Emberizidae : Passeriformes - Subspecies,Emberizidae,Passeriformes,2097,M,,Immature,SN,C=15.4; W=89; T=22.3; TAIL=72,"L+R TESTES= 1 X 1, PALE",28.3,9/7/2002,2002,"1400 BLOCK YERBA BUENA RD : LITTLE SYCAMORE CANYON : VENTURA CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 3 13.023 N, 118 57 50.361 W"
111611,CALIFORNIA WILDLIFE CENTER,Pelecanus occidentalis californicus : Pelecanidae : Pelecaniformes - Subspecies,Pelecanidae,Pelecaniformes,2000-0603,M,,Immature,SN,C=360; W=572 (FLAT),L+R TESTES= 3 X 2,,10/29/2000,2000,"PARADISE COVE : MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 5.054 N, 118 44 7.540 W"
111285,CALIFORNIA WILDLIFE CENTER,Pelecanus occidentalis californicus : Pelecanidae : Pelecaniformes - Subspecies,Pelecanidae,Pelecaniformes,,M,,Adult,FB,C=344; W=566 (582 FLAT); T=88.7; TAIL=153,RT= 10 X 6,3105,10/12/2000,2000,"SANTA MONICA BEACH : SANTA MONICA : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 0 30.638 N, 118 29 54.287 W"
111290,CALIFORNIA WILDLIFE CENTER,Buteo jamaicensis calurus : Accipitridae : Falconiformes - Subspecies,Accipitridae,Accipitriformes,2001-0060,F,,Adult,SS,W=433,"LO= 21.5 X 11; RO= 6 X 3, GRANULAR; LARG FOLL 3 X 3",1118,3/1/2001,2001,"28600 BLOCK QUAINT ST : AGOURA : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 8 33.73 N, 118 44 13.857 W"
115539,CALIFORNIA WILDLIFE CENTER,Buteo lineatus elegans : Accipitridae : Falconiformes - Subspecies,Accipitridae,Accipitriformes,29-Oct,M,7519,Adult,SS,,L + R T = 5.0 X 2.5,450,10/10/2010,2010,31400 BLK LOBO CANYON RD : AGOURA : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
115538,CALIFORNIA WILDLIFE CENTER,Buteo lineatus elegans : Accipitridae : Falconiformes - Subspecies,Accipitridae,Accipitriformes,24-Oct,M,7515,Adult,SS,,L T = 5 X 2,370,10/10/2010,2010,17000 BLK HALSEY ST : GRANADA HILLS : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
111288,CALIFORNIA WILDLIFE CENTER,Buteo lineatus elegans : Accipitridae : Falconiformes - Subspecies,Accipitridae,Accipitriformes,,M,6058,Adult,FB,C=19.3 (FROM CERE); W=297; T=76.2; TAIL=196,LT= 6 X 2; RT= 5 X 2,475,11/21/2000,2000,"15900 BLOCK ROYAL OAK : ENCINO : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 10 2.545 N, 118 29 52.859 W"
111928,CALIFORNIA WILDLIFE CENTER,Buteo lineatus elegans : Accipitridae : Falconiformes - Subspecies,Accipitridae,Accipitriformes,,M,6267,Adult,SS,,L+R TESTES= 4 X 2,474,11/20/2000,2000,"11100 BLOCK SANTA MONICA BLVD : WEST LOS ANGELES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 43.286 N, 118 25 16.714 W"
120289,CALIFORNIA WILDLIFE CENTER,Larus philadelphia : Laridae : Charadriiformes - Species,Laridae,Charadriiformes,14-3782,F,8401,Immature,SS,,"OV=10X2.5, SLIGHTLY GRANULAR",148,12/13/2014,2014,"MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 5.054 N, 118 44 7.540 W"
121213,CALIFORNIA WILDLIFE CENTER,Porzana carolina : Rallidae : Gruiformes - Species,Rallidae,Gruiformes,18-3731,F,9038,Immature,SS,,,,9/6/2018,2018,11600 BLOCK MISSOURI AVE : LOS ANGELES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122097,CALIFORNIA WILDLIFE CENTER,Zonotrichia leucophrys gambelii : Emberizidae : Passeriformes - Subspecies,Emberizidae,Passeriformes,19-3586,U,9340,Immature,SS,,,21,10/29/2019,2019,14000 BLOCK HARGROVE CT : MOORPARK : VENTURA CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122040,CALIFORNIA WILDLIFE CENTER,Piranga olivacea : Emberizidae : Passeriformes - Species,Emberizidae,Passeriformes,19-3550,M,9283,Immature,SS,W = 93,"L+RT = 1.5 X 1.0, PALE",25.9,11/7/2019,2019,11900 BLK BOSE ST : NORTH HOLLYWOOD : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122057,CALIFORNIA WILDLIFE CENTER,Porzana carolina : Rallidae : Gruiformes - Species,Rallidae,Gruiformes,19-3338,M,9293,Immature,SS,,LT = 4 X 1.5; RT = 4 X 1,66,9/21/2019,2019,16800 BLK PARTHENIA ST : NORTH HILLS : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122202,CALIFORNIA WILDLIFE CENTER,Catharus guttatus guttatus : Muscicapidae : Passeriformes - Subspecies,Muscicapidae,Passeriformes,20-3237,F,9516,Immature,SS,,"OVARY SMALL, SMOOTH",,10/24/2020,2020,1500 BLOCK UMEO ROAD : PACIFIC PALISADES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122203,CALIFORNIA WILDLIFE CENTER,Dendroica petechia ssp : Parulidae : Passeriformes - Subspecies,Parulidae,Passeriformes,20-3086,F,9503,Immature,,W = 58; PRIMARY EXTENSION = 11 MM,"OVARY 5.0 X 2.5, SMOOTH",7.3,9/25/2020,2020,900 BLOCK 18TH ST : SANTA MONICA : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122204,CALIFORNIA WILDLIFE CENTER,Dendroica coronata auduboni : Parulidae : Passeriformes - Subspecies,Parulidae,Passeriformes,20-3062,F,9506,Immature,SS,,"OVARY SMALL, SMOOTH",8.7,10/3/2020,2020,900 BLOCK TEAKWOOD DR : LOS ANGELES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122207,CALIFORNIA WILDLIFE CENTER,Pheucticus melanocephalus maculatus : Emberizidae : Passeriformes - Subspecies,Emberizidae,Passeriformes,20-2816,M,9491,Immature,SS,,"L + R TESTES 1 X 1, PALE",42.5,9/9/2020,2020,9900 BLOCK W WESTWANDA DR : BEVERLY HILLS : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122221,CALIFORNIA WILDLIFE CENTER,Catharus guttatus guttatus : Muscicapidae : Passeriformes - Subspecies,Muscicapidae,Passeriformes,20-3058,M,9539,Immature,SS,W = 86,"L + R TESTES = 2 X 1, BLACK",18.9,10/9/2020,2020,MULHOLLAND HWY AT OLD TOPANGA CYN RD : CALABASAS : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122151,CALIFORNIA WILDLIFE CENTER,Dendroica petechia morcomi : Parulidae : Passeriformes - Subspecies,Parulidae,Passeriformes,19-2279,U,9347,Immature,SN,,,7.3,6/27/2019,2019,19800 BLOCK GRANDVIEW DR : TOPANGA : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122267,CALIFORNIA WILDLIFE CENTER,Sayornis nigricans semiatra : Tyrannidae : Passeriformes - Subspecies,Tyrannidae,Passeriformes,20-3225,U,9515,Immature,SN,,,16.6,10/23/2020,2020,9500 BLOCK RESEDA BLVD : NORTHRIDGE : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122281,CALIFORNIA WILDLIFE CENTER,Dendroica coronata auduboni : Parulidae : Passeriformes - Subspecies,Parulidae,Passeriformes,19-3734,F,9446,Immature,SN,W = 73,"OVARY 3 X 2, SMOOTH",10.7,11/27/2019,2019,3200 BLOCK BLUE RIDGE CT : THOUSAND OAKS : VENTURA CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122291,CALIFORNIA WILDLIFE CENTER,Dendroica townsendi : Parulidae : Passeriformes - Species,Parulidae,Passeriformes,20-3156,F,9548,Immature,SS,W = 62,"OVARY 2 X 1, SMOOTH",6.9,10/15/2020,2020,VIC LOS ANGELES : CALIFORNIA : UNITED STATES : NORTH AMERICA
122309,CALIFORNIA WILDLIFE CENTER,Piranga ludoviciana : Emberizidae : Passeriformes - Species,Emberizidae,Passeriformes,20-2868,M,9495,Immature,SN,W = 93; TAIL = 65,L + R TESTES 1 X 1,33.8,9/13/2020,2020,1100 BLOCK 11TH ST : SANTA MONICA : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122307,CALIFORNIA WILDLIFE CENTER,Junco hyemalis thurberi : Emberizidae : Passeriformes - Subspecies,Emberizidae,Passeriformes,20-2806,F,9497,Immature,SN,,"OVARY SMALL, SMOOTH",13.4,9/8/2020,2020,500 BLOCK SOUTH RIMPAU BLVD : LOS ANGELES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122303,CALIFORNIA WILDLIFE CENTER,Troglodytes aedon parkmanii : Troglodytidae : Passeriformes - Subspecies,Troglodytidae,Passeriformes,20-3256,F,9546,Immature,SN,W = 53,"OVARY 3 X 1, SMOOTH",7,10/25/2020,2020,900 BLOCK SOUTH WINDSOR BLVD : LOS ANGELES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122810,CALIFORNIA WILDLIFE CENTER,Fulmarus glacialis rodgersii : Procellariidae : Procellariiformes - Subspecies,Procellariidae,Procellariiformes,20-3413,F,9581,Immature,SN,W = 279 (286 FLAT),"OVARY 7 X 3, SMOOTH",346,11/18/2020,2020,"MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 0.000 N, 118 39  W"
122796,CALIFORNIA WILDLIFE CENTER,Phalacrocorax auritus albociliatus : Phalacrocoracidae : Pelecaniformes - Subspecies,Phalacrocoracidae,Pelecaniformes,21-0378,M,9562,Immature,SN,C = 59.5; W = 325 (334 FLAT); TAIL = 162,LT = 16 X 2; RT = 7 X 2; PALE,1590,3/20/2021,2021,NEWBURY PARK : VENTURA CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122210,CALIFORNIA WILDLIFE CENTER,Sayornis nigricans semiatra : Tyrannidae : Passeriformes - Subspecies,Tyrannidae,Passeriformes,20-3434,F,9525,Immature,SS,,"OVARY 3 X 1, SMOOTH",13.3,11/22/2020,2020,4400 BLOCK CORONET DR : ENCINO : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
120293,CALIFORNIA WILDLIFE CENTER,Aphelocoma californica obscura : Corvidae : Passeriformes - Subspecies,Corvidae,Passeriformes,14-3392,F,8398,,SS,,"OV-7X3.5, SMOOTH",60,10/14/2014,2014,"GLENDALE : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 8 34.229 N, 118 15 5.19 W"
120355,CALIFORNIA WILDLIFE CENTER,Colaptes auratus collaris : Picidae : Piciformes - Subspecies,Picidae,Piciformes,15-6763,M,8464,,SS,,LT=5X1.5; RT=4X1.5,91,2/2/2016,2016,PASADENA : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
120679,CALIFORNIA WILDLIFE CENTER,Catharus guttatus ssp : Muscicapidae : Passeriformes - Subspecies,Muscicapidae,Passeriformes,14-3624,F,,,SN,C=10.3; W=85; T=27.0; TAIL=63,"OV=5X2, GRANULAR",19,11/20/2014,2014,"WOODLAND HILLS : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 9 43.25 N, 118 36 58.607 W"
120669,CALIFORNIA WILDLIFE CENTER,Sayornis nigricans semiatra : Tyrannidae : Passeriformes - Subspecies,Tyrannidae,Passeriformes,16-2279,M,8628,,SN,W=93; T=14.2; TAIL=92,LT=3X1.5; RT=3X1,17.1,9/11/2016,2016,1700 BLOCK GULF AVE : WILMINGTON : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122904,CALIFORNIA WILDLIFE CENTER,Falco peregrinus anatum : Falconidae : Falconiformes - Subspecies,Falconidae,Falconiformes,,M,9691,,SS,C=18.8; W=315; TAIL=151 (worn),LT + RT = 5.0 x 2.5,524,11/6/2021,2021,3600 BLK S KALSMAN : LOS ANGELES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122906,CALIFORNIA WILDLIFE CENTER,Athene cunicularia hypugaea : Strigidae : Strigiformes - Subspecies,Strigidae,Strigiformes,,F,9694,,FB,C=14.0; W=178; TAIL=186,"OVARY 11.0 X 5.0, GRANULAR",101,10/16/2021,2021,39500 BLK 163RD ST : LOS ANGELES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122883,CALIFORNIA WILDLIFE CENTER,Branta hutchinsii leucopareia : Anatidae : Anseriformes - Subspecies,Anatidae,Anseriformes,,M,9649,,SS,C=36.4; W=379,LT = 5 X 1; RT = 3 X 1,839,10/17/2021,2021,25300 BLK MALIBU RD : MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122833,CALIFORNIA WILDLIFE CENTER,Aechmophorus occidentalis : Podicipedidae : Podicipediformes - Species,Podicipedidae,Podicipediformes,20-3145,F,9631,,WO,,"OVARY 15 X 6, GRANULAR",512.2,10/13/2020,2020,"ZUMA BEACH : MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 5.054 N, 118 44 7.540 W"
122216,CALIFORNIA WILDLIFE CENTER,Lanius ludovicianus gambeli : Laniidae : Passeriformes - Subspecies,Laniidae,Passeriformes,20-3526,M,9523,,SS,W = 96,"L + R TESTES = 2 X 1, DARK",36.1,12/5/2020,2020,30TH ST WEST : LANCASTER : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122330,CALIFORNIA WILDLIFE CENTER,Bombycilla cedrorum : Bombycillidae : Passeriformes - Species,Bombycillidae,Passeriformes,13-3478,F,,,SN,W = 90,"OVARY 3.0 X 1.5, SMOOTH",,10/28/2014,2014,SANTA MONICA : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122908,CALIFORNIA WILDLIFE CENTER,Melanerpes formicivorus bairdi : Picidae : Piciformes - Subspecies,Picidae,Piciformes,,F,9696,,SS,W=136; TAIL=67,OVARY 5.0 X 4.0,80.3,9/4/2020,2020,CORNELL RD : CALABASAS : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122912,CALIFORNIA WILDLIFE CENTER,Colaptes auratus collaris : Picidae : Piciformes - Subspecies,Picidae,Piciformes,,M,9693,,SS,,LT = 4.0 X 1.0; RT = 2.0 X 1.0,115.2,10/11/2021,2021,"TEHACHAPI : KERN CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 35 7 52.81 N, 118 26 27.99 W"
122320,CALIFORNIA WILDLIFE CENTER,Bombycilla cedrorum : Bombycillidae : Passeriformes - Species,Bombycillidae,Passeriformes,20-3652,M,9565,,SS,W = 93,L + R TESTES 2 X 1,23.5,1/1/2021,2021,LOS ANGELES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
120843,CALIFORNIA WILDLIFE CENTER,Falco peregrinus anatum : Falconidae : Falconiformes - Subspecies,Falconidae,Falconiformes,16-3751,M,8751,,SS,W=313; TAIL=150,"LT=5X2.5; RT=4X2, PALE",535,12/6/2017,2017,LOS ANGELES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122965,CALIFORNIA WILDLIFE CENTER,Sialia mexicana : Muscicapidae : Passeriformes - Species,Muscicapidae,Passeriformes,16-0026,M,8498,,TI,,,,1/17/2016,2016,2600 BLOCK CALLE MANZANO : THOUSAND OAKS : VENTURA CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122955,CALIFORNIA WILDLIFE CENTER,Gallinago delicata : Scolopacidae : Charadriiformes - Species,Scolopacidae,Charadriiformes,16-3429,M,8608,,TI,,,,10/6/2016,2016,10000 BLOCK OKLAHOMA AVE : CHATSWORTH : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122973,CALIFORNIA WILDLIFE CENTER,Empidonax difficilis : Tyrannidae : Passeriformes - Species,Tyrannidae,Passeriformes,16-3066,U,8669,,TI,,,,8/28/2016,2016,600 BLOCK OLD TOPANGA CYN RD : TOPANGA : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
122980,CALIFORNIA WILDLIFE CENTER,Puffinus griseus : Procellariidae : Procellariiformes - Species,Procellariidae,Procellariiformes,2010-1597,F,8864,,TI,,,,,2010,CALIFORNIA : UNITED STATES : NORTH AMERICA
122983,CALIFORNIA WILDLIFE CENTER,Phalaenoptilus nuttallii : Caprimulgidae : Caprimulgiformes - Species,Caprimulgidae,Caprimulgiformes,17-4057,F,8896,,TI,,,,12/26/2017,2017,"PASADENA : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 10  N, 118 9  W"
122991,CALIFORNIA WILDLIFE CENTER,Turdus migratorius : Muscicapidae : Passeriformes - Species,Muscicapidae,Passeriformes,18-2007,F,9057,,TI,,,,7/13/2018,2018,"AGOURA HILLS : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 7 46.929 N, 118 46 28.330 W"
122998,CALIFORNIA WILDLIFE CENTER,Ardea herodias : Ardeidae : Ciconiiformes - Species,Ardeidae,Pelecaniformes,19-3660,F,9442,,TI,,,,11/10/2019,2019,"7 KM NW, 8400 BLOCK WATER RD : MOORPARK : VENTURA CO : CALIFORNIA : UNITED STATES : NORTH AMERICA"
122999,CALIFORNIA WILDLIFE CENTER,Patagioenas fasciata : Columbidae : Columbiformes - Species,Columbidae,Columbiformes,20-2950,M,9452,,TI,,,,9/19/2020,2020,HUNTINGTON AT MOUNTAIN AVE : DUARTE : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
123001,CALIFORNIA WILDLIFE CENTER,Patagioenas fasciata : Columbidae : Columbiformes - Species,Columbidae,Columbiformes,21-0373,M,9574,,TI,,,,3/9/2021,2021,"LOS ANGELES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 33 57 54 N, 118 9 18 W"
123002,CALIFORNIA WILDLIFE CENTER,Aechmophorus occidentalis : Podicipedidae : Podicipediformes - Species,Podicipedidae,Podicipediformes,20-3177,M,9590,,TI,,,,10/17/2020,2020,2100 BLOCK OCEAN FRONT : VENICE : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
123003,CALIFORNIA WILDLIFE CENTER,Aechmophorus occidentalis : Podicipedidae : Podicipediformes - Species,Podicipedidae,Podicipediformes,20-3219,F,9591,,TI,,,,10/21/2020,2020,"BROAD BEACH : MALIBU : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA : 34 2 5.054 N, 118 44 7.540 W"
120848,CALIFORNIA WILDLIFE CENTER,Anas strepera : Anatidae : Anseriformes - Species,Anatidae,Anseriformes,16-3791,M,8756,,FB,C=42.1; W=263; TAIL=90(WORN),LT-78X2; RT=5X1.5,431,12/12/2016,2016,12500 BLOCK BRADDOCK DR : LOS ANGELES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
120319,CALIFORNIA WILDLIFE CENTER,Phalaenoptilus nuttallii ssp : Caprimulgidae : Caprimulgiformes - Subspecies,Caprimulgidae,Caprimulgiformes,14-3404,F,8432,,SS,,"OV=6X4, GRANULAR",,11/7/2014,2014,LOS ANGELES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
121787,CALIFORNIA WILDLIFE CENTER,Himantopus mexicanus : Recurvirostridae : Charadriiformes - Species,Recurvirostridae,Charadriiformes,19-0277,F,9157,,SS,,"OV=12X5, GRANULAR",160,2/18/2019,2019,LOS ANGELES : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
115555,CALIFORNIA WILDLIFE CENTER,Melospiza lincolnii ssp : Emberizidae : Passeriformes - Subspecies,Emberizidae,Passeriformes,10-0015,F,,,SN,C=10.4; W=64; T=18.6; TAIL=55,"OV = 2 X 1, SMOOTH",11.3,1/10/2010,2010,SANTA MONICA : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
115576,CALIFORNIA WILDLIFE CENTER,Bombycilla cedrorum : Bombycillidae : Passeriformes - Species,Bombycillidae,Passeriformes,10-0289,M,7522,,SN,C=10.5; W=93; T=16.2; TAIL=59,L + R T = 2 X 1,30,3/12/2010,2010,SANTA MONICA : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
119788,CALIFORNIA WILDLIFE CENTER,Rallus limicola limicola : Rallidae : Gruiformes - Subspecies,Rallidae,Gruiformes,13-2973,F,8047,,SN,C=33.1; W=105; TAIL=39,"OV = 7 X 3, SMOOTH",49,9/4/2013,2013,SOUTHERN CALIFORNIA : CALIFORNIA : UNITED STATES : NORTH AMERICA
123737,CALIFORNIA WILDLIFE CENTER,Accipiter cooperii : Accipitridae : Falconiformes - Species,Accipitridae,Accipitriformes,20-3612,M,9699,,SS,W=215; TAIL=180,L+R TESTES = 3.0 X 1.5,286,12/19/2020,2020,2000 BLOCK SHADOW CREEK DR : AGOURA HILLS : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
123736,CALIFORNIA WILDLIFE CENTER,Psaltriparus minimus californicus : Aegithalidae : Passeriformes - Subspecies,Aegithalidae,Passeriformes,19-3620,U,9701,,SW,WS=125,GONADS NOT FOUND,3.23,11/4/2019,2019,14000 BLOCK PURDUE ST : MOORPARK : VENTURA CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
123738,CALIFORNIA WILDLIFE CENTER,Accipiter cooperii : Accipitridae : Falconiformes - Species,Accipitridae,Accipitriformes,20-3520,M,9700,,SS,W=222; TAIL=184,"LT = 4.0 X 1.5, RT = 5.0 X 1.5",267,12/4/2020,2020,23500 BLOCK MARIANO ST : WOODLAND HILLS : LOS ANGELES CO : CALIFORNIA : UNITED STATES : NORTH AMERICA
