ORDER_MBF,FAMILY_MBF,Genus_MBF,Species_MBF,ORDER_HM,FAMILY_HM,Genus_HM,species_HM,subspecies_HM 
Passeriformes,Icteridae,Gnorimopsar,chopi,Passeriformes,Icteridae,Gnorimopsar,chopi,
Passeriformes,Icteridae,Oreopsar,bolivianus,Passeriformes,Icteridae,Oreopsar,bolivianus,
Passeriformes,Icteridae,Lampropsar,tanagrinus,Passeriformes,Icteridae,Lampropsar,tanagrinus,
Passeriformes,Icteridae,Macroagelaius,subalaris,Passeriformes,Icteridae,Macroagelaius,subalaris,
Passeriformes,Icteridae,Macroagelaius,subalaris,Passeriformes,Icteridae,Macroagelaius,imthurni,
Passeriformes,Icteridae,Dives,atroviolacea,Passeriformes,Icteridae,Dives,atroviolacea,
Passeriformes,Icteridae,Dives,dives,Passeriformes,Icteridae,Dives,dives,
Passeriformes,Icteridae,Quiscalus,mexicanus,Passeriformes,Icteridae,Quiscalus,mexicanus,
Passeriformes,Icteridae,Quiscalus,major,Passeriformes,Icteridae,Quiscalus,major,
Passeriformes,Icteridae,Quiscalus,palustris,Passeriformes,Icteridae,Quiscalus,palustris,
Passeriformes,Icteridae,Quiscalus,nicaraguensis,Passeriformes,Icteridae,Quiscalus,nicaraguensis,
Passeriformes,Icteridae,Quiscalus,quiscula,Passeriformes,Icteridae,Quiscalus,quiscula,
Passeriformes,Icteridae,Quiscalus,nigerrimus,Passeriformes,Icteridae,Quiscalus,niger,
Passeriformes,Icteridae,Quiscalus,lugubris,Passeriformes,Icteridae,Quiscalus,lugubris,
Passeriformes,Icteridae,Euphagus,carolinus,Passeriformes,Icteridae,Euphagus,carolinus,
Passeriformes,Icteridae,Euphagus,cyanocephalus,Passeriformes,Icteridae,Euphagus,cyanocephalus,
Passeriformes,Icteridae,Molothrus,badius,Passeriformes,Icteridae,Agelaioides,badius,
Passeriformes,Icteridae,Molothrus,rufoaxillaris,Passeriformes,Icteridae,Molothrus,rufoaxillaris,
Passeriformes,Icteridae,Molothrus,bonariensis,Passeriformes,Icteridae,Molothrus,bonariensis,
Passeriformes,Icteridae,Molothrus,aeneus,Passeriformes,Icteridae,Molothrus,aeneus,
Passeriformes,Icteridae,Molothrus,ater,Passeriformes,Icteridae,Molothrus,ater,
Passeriformes,Icteridae,Scaphidura,oryzivora,Passeriformes,Icteridae,Molothrus,oryzivorus,
Passeriformes,Icteridae,Dolichonyx,oryzivorus,Passeriformes,Icteridae,Dolichonyx,oryzivorus,
Passeriformes,Fringillidae,Fringilla,coelebes,Passeriformes,Fringillidae,Fringilla,coelebs,
Passeriformes,Fringillidae,Fringilla,teydea,Passeriformes,Fringillidae,Fringilla,teydea,
Passeriformes,Fringillidae,Fringilla,montifringilla,Passeriformes,Fringillidae,Fringilla,montifringilla,
Passeriformes,Fringillidae,Serinus,pusillus,Passeriformes,Fringillidae,Serinus,pusillus,
Passeriformes,Fringillidae,Serinus,serinus,Passeriformes,Fringillidae,Serinus,serinus,
Passeriformes,Fringillidae,Serinus,syriacus,Passeriformes,Fringillidae,Serinus,syriacus,
Passeriformes,Fringillidae,Serinus,canaria,Passeriformes,Fringillidae,Serinus,canaria,
Passeriformes,Fringillidae,Serinus,citrinella,Passeriformes,Fringillidae,Carduelis,citrinella,
Passeriformes,Fringillidae,Serinus,thibetanus,Passeriformes,Fringillidae,Spinus,thibetanus,
Passeriformes,Fringillidae,Serinus,canicollis,Passeriformes,Fringillidae,Serinus,canicollis,
Passeriformes,Fringillidae,Serinus,canicollis,Passeriformes,Fringillidae,Serinus,flavivertex,
Passeriformes,Fringillidae,Serinus,nigriceps,Passeriformes,Fringillidae,Serinus,nigriceps,
Passeriformes,Fringillidae,Serinus,citrinelloides,Passeriformes,Fringillidae,Crithagra,citrinelloides,
Passeriformes,Fringillidae,Serinus,citrinelloides,Passeriformes,Fringillidae,Crithagra,hyposticta,
Passeriformes,Fringillidae,Serinus,frontalis,Passeriformes,Fringillidae,Crithagra,frontalis,
Passeriformes,Fringillidae,Serinus,capistratus,Passeriformes,Fringillidae,Crithagra,capistrata,
Passeriformes,Fringillidae,Serinus,koliensis,Passeriformes,Fringillidae,Crithagra,koliensis,
Passeriformes,Fringillidae,Serinus,scotops,Passeriformes,Fringillidae,Crithagra,scotops,
Passeriformes,Fringillidae,Serinus,leucopygius,Passeriformes,Fringillidae,Crithagra,leucopygia,
Passeriformes,Fringillidae,Serinus,atrogularis,Passeriformes,Fringillidae,Crithagra,atrogularis,
Passeriformes,Fringillidae,Serinus,atrogularis,Passeriformes,Fringillidae,Crithagra,reichenowi,
Passeriformes,Fringillidae,Serinus,atrogularis,Passeriformes,Fringillidae,Crithagra,xanthopygia,
Passeriformes,Fringillidae,Serinus,atrogularis,Passeriformes,Fringillidae,Crithagra,rothschildi,
Passeriformes,Fringillidae,Serinus,atrogularis,Passeriformes,Fringillidae,Crithagra,flavigula,
Passeriformes,Fringillidae,Serinus,atrogularis,Passeriformes,Fringillidae,Crithagra,xantholaema,
Passeriformes,Fringillidae,Serinus,citrinipectus,Passeriformes,Fringillidae,Crithagra,citrinipectus,
Passeriformes,Fringillidae,Serinus,mozambicus,Passeriformes,Fringillidae,Crithagra,mozambica,
Passeriformes,Fringillidae,Serinus,donaldsoni,Passeriformes,Fringillidae,Crithagra,donaldsoni,
Passeriformes,Fringillidae,Serinus,donaldsoni,Passeriformes,Fringillidae,Crithagra,buchanani,
Passeriformes,Fringillidae,Serinus,flaviventris,Passeriformes,Fringillidae,Crithagra,flaviventris,
Passeriformes,Fringillidae,Serinus,flaviventris,Passeriformes,Fringillidae,Crithagra,dorsostriata,
Passeriformes,Fringillidae,Serinus,sulphuratus,Passeriformes,Fringillidae,Crithagra,sulphurata,
Passeriformes,Fringillidae,Serinus,albogularis,Passeriformes,Fringillidae,Crithagra,albogularis,
Passeriformes,Fringillidae,Serinus,gularis,Passeriformes,Fringillidae,Crithagra,reichardi,
Passeriformes,Fringillidae,Serinus,gularis,Passeriformes,Fringillidae,Crithagra,striatipectus,
Passeriformes,Fringillidae,Serinus,gularis,Passeriformes,Fringillidae,Crithagra,gularis,
Passeriformes,Fringillidae,Serinus,gularis,Passeriformes,Fringillidae,Crithagra,canicapilla,
Passeriformes,Fringillidae,Serinus,mennelli,Passeriformes,Fringillidae,Crithagra,mennelli,
Passeriformes,Fringillidae,Serinus,tristriatus,Passeriformes,Fringillidae,Crithagra,tristriata,
Passeriformes,Fringillidae,Serinus,,Passeriformes,Fringillidae,Crithagra,ankoberensis,
Passeriformes,Fringillidae,Serinus,menachensis,Passeriformes,Fringillidae,Crithagra,menachensis,
Passeriformes,Fringillidae,Serinus,striolatus,Passeriformes,Fringillidae,Crithagra,striolata,
Passeriformes,Fringillidae,Serinus,burtoni,Passeriformes,Fringillidae,Crithagra,burtoni,
Passeriformes,Fringillidae,Serinus,burtoni,Passeriformes,Fringillidae,Crithagra,melanochroa,
Passeriformes,Fringillidae,Serinus,rufobrunneus,Passeriformes,Fringillidae,Crithagra,rufobrunnea,
Passeriformes,Fringillidae,Serinus,leucopterus,Passeriformes,Fringillidae,Crithagra,leucoptera,
Passeriformes,Fringillidae,Serinus,totta,Passeriformes,Fringillidae,Crithagra,totta,
Passeriformes,Fringillidae,Serinus,totta,Passeriformes,Fringillidae,Crithagra,symonsi,
Passeriformes,Fringillidae,Serinus,alario,Passeriformes,Fringillidae,Serinus,alario,
Passeriformes,Fringillidae,Serinus,estherae,Passeriformes,Fringillidae,Chrysocorythus,estherae,
Passeriformes,Fringillidae,Neospiza,concolor,Passeriformes,Fringillidae,Neospiza,concolor,
Passeriformes,Fringillidae,Linurgus,olivaceus,Passeriformes,Fringillidae,Linurgus,olivaceus,
Passeriformes,Fringillidae,Rhynchostruthus,socotranus,Passeriformes,Fringillidae,Rhynchostruthus,socotranus,
Passeriformes,Fringillidae,Carduelis,chloris,Passeriformes,Fringillidae,Chloris,chloris,
Passeriformes,Fringillidae,Carduelis,sinica,Passeriformes,Fringillidae,Chloris,sinica,
Passeriformes,Fringillidae,Carduelis,spinoides,Passeriformes,Fringillidae,Chloris,spinoides,
Passeriformes,Fringillidae,Carduelis,spinoides,Passeriformes,Fringillidae,Chloris,monguilloti,
Passeriformes,Fringillidae,Carduelis,ambigua,Passeriformes,Fringillidae,Chloris,ambigua,
Passeriformes,Fringillidae,Carduelis,spinus,Passeriformes,Fringillidae,Spinus,spinus,
Passeriformes,Fringillidae,Carduelis,pinus,Passeriformes,Fringillidae,Spinus,pinus,
Passeriformes,Fringillidae,Carduelis,atriceps,Passeriformes,Fringillidae,Spinus,atriceps,
Passeriformes,Fringillidae,Carduelis,spinescens,Passeriformes,Fringillidae,Spinus,spinescens,
Passeriformes,Fringillidae,Carduelis,yarrellii,Passeriformes,Fringillidae,Spinus,yarrellii,
Passeriformes,Fringillidae,Carduelis,cucullata,Passeriformes,Fringillidae,Spinus,cucullatus,
Passeriformes,Fringillidae,Carduelis,crassirostris,Passeriformes,Fringillidae,Spinus,crassirostris,
Passeriformes,Fringillidae,Carduelis,magellanica,Passeriformes,Fringillidae,Spinus,magellanicus,
Passeriformes,Fringillidae,Carduelis,dominicensis,Passeriformes,Fringillidae,Spinus,dominicensis,
Passeriformes,Fringillidae,Carduelis,siemiradzkii,Passeriformes,Fringillidae,Spinus,siemiradzkii,
Passeriformes,Fringillidae,Carduelis,olivacea,Passeriformes,Fringillidae,Spinus,olivaceus,
Passeriformes,Fringillidae,Carduelis,notata,Passeriformes,Fringillidae,Spinus,notatus,
Passeriformes,Fringillidae,Carduelis,xanthogastra,Passeriformes,Fringillidae,Spinus,xanthogastrus,
Passeriformes,Fringillidae,Carduelis,atrata,Passeriformes,Fringillidae,Spinus,atratus,
Passeriformes,Fringillidae,Carduelis,uropygialis,Passeriformes,Fringillidae,Spinus,uropygialis,
Passeriformes,Fringillidae,Carduelis,barbata,Passeriformes,Fringillidae,Spinus,barbatus,
Passeriformes,Fringillidae,Carduelis,tristis,Passeriformes,Fringillidae,Spinus,tristis,
Passeriformes,Fringillidae,Carduelis,psaltria,Passeriformes,Fringillidae,Spinus,psaltria,
Passeriformes,Fringillidae,Carduelis,lawrencei,Passeriformes,Fringillidae,Spinus,lawrencei,
Passeriformes,Fringillidae,Carduelis,carduelis,Passeriformes,Fringillidae,Carduelis,carduelis,
Passeriformes,Fringillidae,Acanthis,flammea,Passeriformes,Fringillidae,Acanthis,flammea,
Passeriformes,Fringillidae,Acanthis,hornemanni,Passeriformes,Fringillidae,Acanthis,hornemanni,
Passeriformes,Fringillidae,Acanthis,flavirostris,Passeriformes,Fringillidae,Linaria,flavirostris,
Passeriformes,Fringillidae,Acanthis,cannabina,Passeriformes,Fringillidae,Linaria,cannabina,
Passeriformes,Fringillidae,Acanthis,yemenensis,Passeriformes,Fringillidae,Acanthis,yemenensis,
Passeriformes,Fringillidae,Acanthis,johannis,Passeriformes,Fringillidae,Acanthis,johannis,
Passeriformes,Fringillidae,Leucosticte,nemoricola,Passeriformes,Fringillidae,Leucosticte,nemoricola,
Passeriformes,Fringillidae,Leucosticte,brandti,Passeriformes,Fringillidae,Leucosticte,brandti,
Passeriformes,Fringillidae,Leucosticte,,Passeriformes,Fringillidae,Leucosticte,sillemi,
Passeriformes,Fringillidae,Leucosticte,arctoa,Passeriformes,Fringillidae,Leucosticte,arctoa,
Passeriformes,Fringillidae,Leucosticte,arctoa,Passeriformes,Fringillidae,Leucosticte,tephrocotis,
Passeriformes,Fringillidae,Callacanthis,burtonis,Passeriformes,Fringillidae,Callacanthis,burtonis,
Passeriformes,Fringillidae,Rhodopechys,sanguinea,Passeriformes,Fringillidae,Rhodopechys,sanguineus,
Passeriformes,Fringillidae,Rhodopechys,githaginea,Passeriformes,Fringillidae,Bucanetes,githagineus,
Passeriformes,Fringillidae,Rhodopechys,mongolica,Passeriformes,Fringillidae,Eremopsaltria,mongolica,
Passeriformes,Fringillidae,Rhodopechys,obsoleta,Passeriformes,Fringillidae,Rhodospiza,obsoleta,
Passeriformes,Fringillidae,Uragus,sibiricus,Passeriformes,Fringillidae,Carpodacus,sibiricus,
Passeriformes,Fringillidae,Urocynchramus,pylzowi,Passeriformes,Urocynchramidae,Urocynchramus,pylzowi,
Passeriformes,Fringillidae,Carpodacus,rubescens,Passeriformes,Fringillidae,Agraphospiza,rubescens,
Passeriformes,Fringillidae,Carpodacus,nipalensis,Passeriformes,Fringillidae,Procarduelis,nipalensis,
Passeriformes,Fringillidae,Carpodacus,erythrinus,Passeriformes,Fringillidae,Erythrina,erythrina,
Passeriformes,Fringillidae,Carpodacus,purpureus,Passeriformes,Fringillidae,Haemorhous,purpureus,
Passeriformes,Fringillidae,Carpodacus,cassinii,Passeriformes,Fringillidae,Haemorhous,cassinii,
Passeriformes,Fringillidae,Carpodacus,mexicanus,Passeriformes,Fringillidae,Haemorhous,mexicanus,
Passeriformes,Fringillidae,Carpodacus,pulcherrimus,Passeriformes,Fringillidae,Carpodacus,davidianus,
Passeriformes,Fringillidae,Carpodacus,pulcherrimus,Passeriformes,Fringillidae,Carpodacus,pulcherrimus,
Passeriformes,Fringillidae,Carpodacus,pulcherrimus,Passeriformes,Fringillidae,Carpodacus,waltoni,
Passeriformes,Fringillidae,Carpodacus,eos,Passeriformes,Fringillidae,Carpodacus,waltoni,eos
Passeriformes,Fringillidae,Carpodacus,rhodochrous,Passeriformes,Fringillidae,Carpodacus,rodochroa,
Passeriformes,Fringillidae,Carpodacus,vinaceus,Passeriformes,Fringillidae,Carpodacus,formosanus,
Passeriformes,Fringillidae,Carpodacus,vinaceus,Passeriformes,Fringillidae,Carpodacus,vinaceus,
Passeriformes,Fringillidae,Carpodacus,edwardsii,Passeriformes,Fringillidae,Carpodacus,edwardsii,
Passeriformes,Fringillidae,Carpodacus,synoicus,Passeriformes,Fringillidae,Carpodacus,synoicus,
Passeriformes,Fringillidae,Carpodacus,synoicus,Passeriformes,Fringillidae,Carpodacus,stoliczkae,
Passeriformes,Fringillidae,Carpodacus,roseus,Passeriformes,Fringillidae,Carpodacus,roseus,
Passeriformes,Fringillidae,Carpodacus,trifasciatus,Passeriformes,Fringillidae,Carpodacus,trifasciatus,
Passeriformes,Fringillidae,Carpodacus,rhodopeplus,Passeriformes,Fringillidae,Carpodacus,verreauxii,
Passeriformes,Fringillidae,Carpodacus,rhodopeplus,Passeriformes,Fringillidae,Carpodacus,rodopeplus,
Passeriformes,Fringillidae,Carpodacus,thura,Passeriformes,Fringillidae,Carpodacus,thura,
Passeriformes,Fringillidae,Carpodacus,thura,Passeriformes,Fringillidae,Carpodacus,dubius,
Passeriformes,Fringillidae,Carpodacus,rhodochlamys,Passeriformes,Fringillidae,Carpodacus,rhodochlamys,
Passeriformes,Fringillidae,Carpodacus,rhodochlamys,Passeriformes,Fringillidae,Carpodacus,grandis,
Passeriformes,Fringillidae,Carpodacus,rubicilloides,Passeriformes,Fringillidae,Carpodacus,rubicilloides,
Passeriformes,Fringillidae,Carpodacus,rubicilla,Passeriformes,Fringillidae,Carpodacus,rubicilla,
Passeriformes,Fringillidae,Carpodacus,puniceus,Passeriformes,Fringillidae,Carpodacus,puniceus,
Passeriformes,Fringillidae,Carpodacus,roborowskii,Passeriformes,Fringillidae,Carpodacus,roborowskii,
Passeriformes,Fringillidae,Chaunoproctus,ferreorostris,Passeriformes,Fringillidae,Chaunoproctus,ferreorostris,
Passeriformes,Fringillidae,Pinicola,enucleator,Passeriformes,Fringillidae,Pinicola,enucleator,
Passeriformes,Fringillidae,Pinicola,subhimachalus,Passeriformes,Fringillidae,Carpodacus,subhimachalus,
Passeriformes,Fringillidae,Haematospiza,sipahi,Passeriformes,Fringillidae,Haematospiza,sipahi,
Passeriformes,Fringillidae,Loxia,pytyopsittacus,Passeriformes,Fringillidae,Loxia,pytyopsittacus,
Passeriformes,Fringillidae,Loxia,curvirostra,Passeriformes,Fringillidae,Loxia,scotica,
Passeriformes,Fringillidae,Loxia,curvirostra,Passeriformes,Fringillidae,Loxia,curvirostra,
Passeriformes,Fringillidae,Loxia,leucoptera,Passeriformes,Fringillidae,Loxia,leucoptera,
Passeriformes,Fringillidae,Loxia,leucoptera,Passeriformes,Fringillidae,Loxia,megaplaga,
Passeriformes,Fringillidae,Pyrrhula,nipalensis,Passeriformes,Fringillidae,Pyrrhula,nipalensis,
Passeriformes,Fringillidae,Pyrrhula,leucogenys,Passeriformes,Fringillidae,Pyrrhula,leucogenis,
Passeriformes,Fringillidae,Pyrrhula,aurantiaca,Passeriformes,Fringillidae,Pyrrhula,aurantiaca,
Passeriformes,Fringillidae,Pyrrhula,erythrocephala,Passeriformes,Fringillidae,Pyrrhula,erythrocephala,
Passeriformes,Fringillidae,Pyrrhula,erythaca,Passeriformes,Fringillidae,Pyrrhula,erythaca,
Passeriformes,Fringillidae,Pyrrhula,pyrrhula,Passeriformes,Fringillidae,Pyrrhula,murina,
Passeriformes,Fringillidae,Pyrrhula,pyrrhula,Passeriformes,Fringillidae,Pyrrhula,pyrrhula,
Passeriformes,Fringillidae,Coccothraustes,coccothraustes,Passeriformes,Fringillidae,Coccothraustes,coccothraustes,
Passeriformes,Fringillidae,Coccothraustes,migratorius,Passeriformes,Fringillidae,Eophona,migratoria,
Passeriformes,Fringillidae,Coccothraustes,personatus,Passeriformes,Fringillidae,Eophona,personata,
Passeriformes,Fringillidae,Coccothraustes,icterioides,Passeriformes,Fringillidae,Mycerobas,icterioides,
Passeriformes,Fringillidae,Coccothraustes,affinis,Passeriformes,Fringillidae,Mycerobas,affinis,
Passeriformes,Fringillidae,Coccothraustes,melanozanthos,Passeriformes,Fringillidae,Mycerobas,melanozanthos,
Passeriformes,Fringillidae,Coccothraustes,carnipes,Passeriformes,Fringillidae,Mycerobas,carnipes,
Passeriformes,Fringillidae,Coccothraustes,vespertinus,Passeriformes,Fringillidae,Hesperiphona,vespertina,
Passeriformes,Fringillidae,Coccothraustes,abeillei,Passeriformes,Fringillidae,Hesperiphona,abeillei,
Passeriformes,Fringillidae,Pyrrhoplectes,epauletta,Passeriformes,Fringillidae,Pyrrhoplectes,epauletta,
Passeriformes,Estrildidae,Parmoptila,woodhousei,Passeriformes,Estrildidae,Parmoptila,woodhousei,
Passeriformes,Estrildidae,Parmoptila,,Passeriformes,Estrildidae,Parmoptila,rubrifrons,
Passeriformes,Estrildidae,Parmoptila,,Passeriformes,Estrildidae,Parmoptila,jamesoni,
Passeriformes,Estrildidae,Nigrita,fusconota,Passeriformes,Estrildidae,Nigrita,fusconotus,
Passeriformes,Estrildidae,Nigrita,bicolor,Passeriformes,Estrildidae,Nigrita,bicolor,
Passeriformes,Estrildidae,Nigrita,luteifrons,Passeriformes,Estrildidae,Nigrita,luteifrons,
Passeriformes,Estrildidae,Nigrita,canicapilla,Passeriformes,Estrildidae,Nigrita,canicapillus,
Passeriformes,Estrildidae,Nesocharis,shelleyi,Passeriformes,Estrildidae,Nesocharis,shelleyi,
Passeriformes,Estrildidae,Nesocharis,ansorgei,Passeriformes,Estrildidae,Nesocharis,ansorgei,
Passeriformes,Estrildidae,Nesocharis,capistrata,Passeriformes,Estrildidae,Nesocharis,capistrata,
Passeriformes,Estrildidae,Pytilia,phoenicoptera,Passeriformes,Estrildidae,Pytilia,lineata,
Passeriformes,Estrildidae,Pytilia,phoenicoptera,Passeriformes,Estrildidae,Pytilia,phoenicoptera,
Passeriformes,Estrildidae,Pytilia,hypogrammica,Passeriformes,Estrildidae,Pytilia,hypogrammica,
Passeriformes,Estrildidae,Pytilia,afra,Passeriformes,Estrildidae,Pytilia,afra,
Passeriformes,Estrildidae,Pytilia,melba,Passeriformes,Estrildidae,Pytilia,melba,
Passeriformes,Estrildidae,Mandingoa,nitidula,Passeriformes,Estrildidae,Mandingoa,nitidula,
Passeriformes,Estrildidae,Cryptospiza,reichenovii,Passeriformes,Estrildidae,Cryptospiza,reichenovii,
Passeriformes,Estrildidae,Cryptospiza,salvadorii,Passeriformes,Estrildidae,Cryptospiza,salvadorii,
Passeriformes,Estrildidae,Cryptospiza,jacksoni,Passeriformes,Estrildidae,Cryptospiza,jacksoni,
Passeriformes,Estrildidae,Cryptospiza,shelleyi,Passeriformes,Estrildidae,Cryptospiza,shelleyi,
Passeriformes,Estrildidae,Pyrenestes,sanguineus,Passeriformes,Estrildidae,Pyrenestes,sanguineus,
Passeriformes,Estrildidae,Pyrenestes,ostrinus,Passeriformes,Estrildidae,Pyrenestes,ostrinus,
Passeriformes,Estrildidae,Pyrenestes,minor,Passeriformes,Estrildidae,Pyrenestes,minor,
Passeriformes,Estrildidae,Spermophaga,poliogenys,Passeriformes,Estrildidae,Spermophaga,poliogenys,
Passeriformes,Estrildidae,Spermophaga,haematina,Passeriformes,Estrildidae,Spermophaga,haematina,
Passeriformes,Estrildidae,Spermophaga,ruficapilla,Passeriformes,Estrildidae,Spermophaga,ruficapilla,
Passeriformes,Estrildidae,Clytospiza,monteiri,Passeriformes,Estrildidae,Clytospiza,monteiri,
Passeriformes,Estrildidae,Hypargos,margaritatus,Passeriformes,Estrildidae,Hypargos,margaritatus,
Passeriformes,Estrildidae,Hypargos,niveoguttatus,Passeriformes,Estrildidae,Hypargos,niveoguttatus,
Passeriformes,Estrildidae,Euschistospiza,dybowskii,Passeriformes,Estrildidae,Euschistospiza,dybowskii,
Passeriformes,Estrildidae,Euschistospiza,cinereovinacea,Passeriformes,Estrildidae,Euschistospiza,cinereovinacea,
Passeriformes,Estrildidae,Lagonosticta,rara,Passeriformes,Estrildidae,Lagonosticta,rara,
Passeriformes,Estrildidae,Lagonosticta,rufopicta,Passeriformes,Estrildidae,Lagonosticta,rufopicta,
Passeriformes,Estrildidae,Lagonosticta,nitidula,Passeriformes,Estrildidae,Lagonosticta,nitidula,
Passeriformes,Estrildidae,Lagonosticta,senegala,Passeriformes,Estrildidae,Lagonosticta,senegala,
Passeriformes,Estrildidae,Lagonosticta,,Passeriformes,Estrildidae,Lagonosticta,sanguinodorsalis,
Passeriformes,Estrildidae,Lagonosticta,rubricata,Passeriformes,Estrildidae,Lagonosticta,umbrinodorsalis,
Passeriformes,Estrildidae,Lagonosticta,rubricata,Passeriformes,Estrildidae,Lagonosticta,rubricata,
Passeriformes,Estrildidae,Lagonosticta,landanae,Passeriformes,Estrildidae,Lagonosticta,rubricata,landanae
Passeriformes,Estrildidae,Lagonosticta,rhodopareia,Passeriformes,Estrildidae,Lagonosticta,virata,
Passeriformes,Estrildidae,Lagonosticta,rhodopareia,Passeriformes,Estrildidae,Lagonosticta,rhodopareia,
Passeriformes,Estrildidae,Lagonosticta,larvata,Passeriformes,Estrildidae,Lagonosticta,larvata,
Passeriformes,Estrildidae,Uraeginthus,angolensis,Passeriformes,Estrildidae,Uraeginthus,angolensis,
Passeriformes,Estrildidae,Uraeginthus,bengalus,Passeriformes,Estrildidae,Uraeginthus,bengalus,
Passeriformes,Estrildidae,Uraeginthus,cyanocephala,Passeriformes,Estrildidae,Uraeginthus,cyanocephalus,
Passeriformes,Estrildidae,Uraeginthus,granatina,Passeriformes,Estrildidae,Granatina,granatina,
Passeriformes,Estrildidae,Uraeginthus,ianthinogaster,Passeriformes,Estrildidae,Granatina,ianthinogaster,
Passeriformes,Estrildidae,Estrilda,caerulescens,Passeriformes,Estrildidae,Estrilda,caerulescens,
Passeriformes,Estrildidae,Estrilda,perreini,Passeriformes,Estrildidae,Estrilda,perreini,
Passeriformes,Estrildidae,Estrilda,thomensis,Passeriformes,Estrildidae,Estrilda,thomensis,
Passeriformes,Estrildidae,Estrilda,melanotis,Passeriformes,Estrildidae,Coccopygia,melanotis,
Passeriformes,Estrildidae,Estrilda,melanotis,Passeriformes,Estrildidae,Coccopygia,quartinia,
Passeriformes,Estrildidae,Estrilda,paludicola,Passeriformes,Estrildidae,Estrilda,poliopareia,
Passeriformes,Estrildidae,Estrilda,paludicola,Passeriformes,Estrildidae,Estrilda,paludicola,
Passeriformes,Estrildidae,Estrilda,melpoda,Passeriformes,Estrildidae,Estrilda,melpoda,
Passeriformes,Estrildidae,Estrilda,rhodopyga,Passeriformes,Estrildidae,Estrilda,rhodopyga,
Passeriformes,Estrildidae,Estrilda,rufibarba,Passeriformes,Estrildidae,Estrilda,rufibarba,
Passeriformes,Estrildidae,Estrilda,troglodytes,Passeriformes,Estrildidae,Estrilda,troglodytes,
Passeriformes,Estrildidae,Estrilda,astrild,Passeriformes,Estrildidae,Estrilda,astrild,
Passeriformes,Estrildidae,Estrilda,nigriloris,Passeriformes,Estrildidae,Estrilda,astrild,nigriloris
Passeriformes,Estrildidae,Estrilda,nonnula,Passeriformes,Estrildidae,Estrilda,nonnula,
Passeriformes,Estrildidae,Estrilda,atricapilla,Passeriformes,Estrildidae,Estrilda,atricapilla,
Passeriformes,Estrildidae,Estrilda,erythronotos,Passeriformes,Estrildidae,Estrilda,erythronotos,
Passeriformes,Estrildidae,Estrilda,charmosyna,Passeriformes,Estrildidae,Estrilda,erythronotos,charmosyna
Passeriformes,Estrildidae,Amandava,amandava,Passeriformes,Estrildidae,Amandava,amandava,
Passeriformes,Estrildidae,Amandava,formosa,Passeriformes,Estrildidae,Amandava,formosa,
Passeriformes,Estrildidae,Amandava,subflava,Passeriformes,Estrildidae,Amandava,subflava,
Passeriformes,Estrildidae,Ortygospiza,atricollis,Passeriformes,Estrildidae,Ortygospiza,atricollis,
Passeriformes,Estrildidae,Ortygospiza,atricollis,Passeriformes,Estrildidae,Ortygospiza,fuscocrissa,
Passeriformes,Estrildidae,Ortygospiza,gabonensis,Passeriformes,Estrildidae,Ortygospiza,gabonensis,
Passeriformes,Estrildidae,Ortygospiza,locustella,Passeriformes,Estrildidae,Paludipasser,locustella,
Passeriformes,Estrildidae,Aegintha,temporalis,Passeriformes,Estrildidae,Neochmia,temporalis,
Passeriformes,Estrildidae,Emblema,picta,Passeriformes,Estrildidae,Emblema,pictum,
Passeriformes,Estrildidae,Emblema,bella,Passeriformes,Estrildidae,Stagonopleura,bella,
Passeriformes,Estrildidae,Emblema,oculata,Passeriformes,Estrildidae,Stagonopleura,oculata,
Passeriformes,Estrildidae,Emblema,guttata,Passeriformes,Estrildidae,Stagonopleura,guttata,
Passeriformes,Estrildidae,Oreostruthus,fuliginosus,Passeriformes,Estrildidae,Oreostruthus,fuliginosus,
Passeriformes,Estrildidae,Neochmia,phaeton,Passeriformes,Estrildidae,Neochmia,phaeton,
Passeriformes,Estrildidae,Neochmia,ruficauda,Passeriformes,Estrildidae,Neochmia,ruficauda,
Passeriformes,Estrildidae,Poephila,guttata,Passeriformes,Estrildidae,Taeniopygia,guttata,
Passeriformes,Estrildidae,Poephila,bichenovii,Passeriformes,Estrildidae,Taeniopygia,bichenovii,
Passeriformes,Estrildidae,Poephila,personata,Passeriformes,Estrildidae,Poephila,personata,
Passeriformes,Estrildidae,Poephila,acuticauda,Passeriformes,Estrildidae,Poephila,acuticauda,
Passeriformes,Estrildidae,Poephila,cincta,Passeriformes,Estrildidae,Poephila,cincta,
Passeriformes,Estrildidae,Erythrura,hyperythra,Passeriformes,Estrildidae,Erythrura,hyperythra,
Passeriformes,Estrildidae,Erythrura,prasina,Passeriformes,Estrildidae,Erythrura,prasina,
Passeriformes,Estrildidae,Erythrura,viridifacies,Passeriformes,Estrildidae,Erythrura,viridifacies,
Passeriformes,Estrildidae,Erythrura,tricolor,Passeriformes,Estrildidae,Erythrura,tricolor,
Passeriformes,Estrildidae,Erythrura,trichroa,Passeriformes,Estrildidae,Erythrura,trichroa,
Passeriformes,Estrildidae,Erythrura,papuana,Passeriformes,Estrildidae,Erythrura,papuana,
Passeriformes,Estrildidae,Erythrura,coloria,Passeriformes,Estrildidae,Erythrura,coloria,
Passeriformes,Estrildidae,Erythrura,psittacea,Passeriformes,Estrildidae,Erythrura,psittacea,
